accession
sp|A5A3E0_pep00003|POTEF_HUMAN
sp|A5A3E0_pep00004|POTEF_HUMAN
sp|A5A3E0_pep00006|POTEF_HUMAN
sp|A5A3E0_pep00008|POTEF_HUMAN
sp|A5A3E0_pep00009|POTEF_HUMAN
sp|A5A3E0_pep00010|POTEF_HUMAN
sp|A5A3E0_pep00011|POTEF_HUMAN
sp|A5PLN9_pep00008|TPC13_HUMAN
sp|A5YKK6_pep00007|CNOT1_HUMAN
sp|A5YKK6_pep00026|CNOT1_HUMAN
sp|A5YKK6_pep00036|CNOT1_HUMAN
sp|A5YKK6_pep00038|CNOT1_HUMAN
sp|A5YKK6_pep00077|CNOT1_HUMAN
sp|A5YKK6_pep00079|CNOT1_HUMAN
sp|A5YKK6_pep00100|CNOT1_HUMAN
sp|A5YKK6_pep00119|CNOT1_HUMAN
sp|A5YKK6_pep00121|CNOT1_HUMAN
sp|A5YKK6_pep00135|CNOT1_HUMAN
sp|A5YKK6_pep00146|CNOT1_HUMAN
sp|A5YM72_pep00001|CRNS1_HUMAN
sp|A6NCE7_pep00001|MP3B2_HUMAN
sp|A6NDG6_pep00003|PGP_HUMAN
sp|A6NDG6_pep00005|PGP_HUMAN
sp|A6NDG6_pep00009|PGP_HUMAN
sp|A6NDG6_pep00013|PGP_HUMAN
sp|A6NDG6_pep00019|PGP_HUMAN
sp|A6NDU8_pep00005|RIMC1_HUMAN
sp|A6NDU8_pep00011|RIMC1_HUMAN
sp|A6NEC2_p_target_pep00002|PSAL_HUMAN_p_target
sp|A6NEC2_pep00001|PSAL_HUMAN
sp|A6NEC2_pep00008|PSAL_HUMAN
sp|A6NEC2_pep00011|PSAL_HUMAN
sp|A6NEC2_pep00013|PSAL_HUMAN
sp|A6NEC2_pep00014|PSAL_HUMAN
sp|A6NEC2_pep00025|PSAL_HUMAN
sp|A6NEC2_pep00027|PSAL_HUMAN
sp|A6NEC2_pep00029|PSAL_HUMAN
sp|A6NED2_pep00006|RCCD1_HUMAN
sp|A6NF01_pep00008|P121B_HUMAN
sp|A6NHG4_pep00001|DDTL_HUMAN
sp|A6NHG4_pep00002|DDTL_HUMAN
sp|A6NHG4_pep00003|DDTL_HUMAN
sp|A6NHG4_pep00004|DDTL_HUMAN
sp|A6NHL2_pep00001|TBAL3_HUMAN
sp|A6NHL2_pep00003|TBAL3_HUMAN
sp|A6NHL2_pep00006|TBAL3_HUMAN
sp|A6NHL2_pep00008|TBAL3_HUMAN
sp|A6NHQ2_pep00001|FBLL1_HUMAN
sp|A6NHQ2_pep00003|FBLL1_HUMAN
sp|A6NHQ2_pep00005|FBLL1_HUMAN
sp|A6NHR9_pep00005|SMHD1_HUMAN
sp|A6NHR9_pep00095|SMHD1_HUMAN
sp|A6NHR9_pep00150|SMHD1_HUMAN
sp|A6NHR9_pep00152|SMHD1_HUMAN
sp|A6NIH7_pep00001|U119B_HUMAN
sp|A6NIH7_pep00011|U119B_HUMAN
sp|A6NIZ1_pep00001|RP1BL_HUMAN
sp|A6NIZ1_pep00003|RP1BL_HUMAN
sp|A6NIZ1_pep00005|RP1BL_HUMAN
sp|A6NIZ1_pep00008|RP1BL_HUMAN
sp|A6NIZ1_pep00013|RP1BL_HUMAN
sp|A6NKF1_pep00007|SAC31_HUMAN
sp|A6NKH3_pep00001|RL37L_HUMAN
sp|A6NKT7_pep00014|RGPD3_HUMAN
sp|A6NKT7_pep00016|RGPD3_HUMAN
sp|A6NKT7_pep00032|RGPD3_HUMAN
sp|A6NKT7_pep00044|RGPD3_HUMAN
sp|A6NKT7_pep00046|RGPD3_HUMAN
sp|A6NKT7_pep00048|RGPD3_HUMAN
sp|A6NKT7_pep00063|RGPD3_HUMAN
sp|A6NKT7_pep00066|RGPD3_HUMAN
sp|A6NKT7_pep00068|RGPD3_HUMAN
sp|A6NMY6_pep00002|AXA2L_HUMAN
sp|A6NMY6_pep00003|AXA2L_HUMAN
sp|A6NMY6_pep00004|AXA2L_HUMAN
sp|A6NMY6_pep00006|AXA2L_HUMAN
sp|A6NMY6_pep00008|AXA2L_HUMAN
sp|A6NMY6_pep00010|AXA2L_HUMAN
sp|A6NMY6_pep00021|AXA2L_HUMAN
sp|A6NMY6_pep00023|AXA2L_HUMAN
sp|A6NMY6_pep00025|AXA2L_HUMAN
sp|A6NMY6_pep00026|AXA2L_HUMAN
sp|A6NMY6_pep00027|AXA2L_HUMAN
sp|A6NMY6_pep00029|AXA2L_HUMAN
sp|A6NNZ2_pep00002|TBB8B_HUMAN
sp|A6NNZ2_pep00003|TBB8B_HUMAN
sp|A6NNZ2_pep00004|TBB8B_HUMAN
sp|A6NNZ2_pep00006|TBB8B_HUMAN
sp|A6NNZ2_pep00010|TBB8B_HUMAN
sp|A6NNZ2_pep00012|TBB8B_HUMAN
sp|A7E2V4_pep00036|ZSWM8_HUMAN
sp|A7E2Y1_pep00001|MYH7B_HUMAN
sp|A8CG34_pep00018|P121C_HUMAN
sp|A8CG34_pep00027|P121C_HUMAN
sp|A8K0Z3_pep00010|WASH1_HUMAN
sp|A8K2U0_pep00001|A2ML1_HUMAN
sp|A8MTJ3_pep00005|GNAT3_HUMAN
sp|A8MUU1_pep00001|FB5L3_HUMAN
sp|A8MVJ9_pep00010|HPF1L_HUMAN
sp|A8MW92_pep00001|P20L1_HUMAN
sp|A8MWD9_pep00003|RUXGL_HUMAN
sp|A8MWD9_pep00005|RUXGL_HUMAN
sp|A8MWX3_pep00008|WASH4_HUMAN
sp|A9QM74_pep00001|IMA8_HUMAN
sp|B0I1T2_pep00003|MYO1G_HUMAN
sp|B0I1T2_pep00007|MYO1G_HUMAN
sp|B0I1T2_pep00012|MYO1G_HUMAN
sp|B0I1T2_pep00018|MYO1G_HUMAN
sp|B0I1T2_pep00022|MYO1G_HUMAN
sp|B0I1T2_pep00027|MYO1G_HUMAN
sp|B0I1T2_pep00031|MYO1G_HUMAN
sp|B0I1T2_pep00032|MYO1G_HUMAN
sp|B0I1T2_pep00034|MYO1G_HUMAN
sp|B0I1T2_pep00038|MYO1G_HUMAN
sp|B0I1T2_pep00042|MYO1G_HUMAN
sp|B0I1T2_pep00045|MYO1G_HUMAN
sp|B0I1T2_pep00046|MYO1G_HUMAN
sp|B0I1T2_pep00064|MYO1G_HUMAN
sp|B0I1T2_pep00077|MYO1G_HUMAN
sp|B0I1T2_pep00081|MYO1G_HUMAN
sp|B2RPK0_pep00004|HGB1A_HUMAN
sp|B2RPK0_pep00007|HGB1A_HUMAN
sp|B2RPK0_pep00008|HGB1A_HUMAN
sp|B2RPK0_pep00009|HGB1A_HUMAN
sp|B2RPK0_pep00010|HGB1A_HUMAN
sp|B2RXH8_pep00001|HNRC2_HUMAN
sp|B2RXH8_pep00003|HNRC2_HUMAN
sp|B2RXH8_pep00005|HNRC2_HUMAN
sp|B2RXH8_pep00010|HNRC2_HUMAN
sp|B2RXH8_pep00011|HNRC2_HUMAN
sp|B4DH59_pep00005|NBPFP_HUMAN
sp|B5ME19_pep00005|EIFCL_HUMAN
sp|B5ME19_pep00009|EIFCL_HUMAN
sp|B5ME19_pep00011|EIFCL_HUMAN
sp|B5ME19_pep00015|EIFCL_HUMAN
sp|B5ME19_pep00027|EIFCL_HUMAN
sp|B5ME19_pep00033|EIFCL_HUMAN
sp|B5ME19_pep00035|EIFCL_HUMAN
sp|B5ME19_pep00037|EIFCL_HUMAN
sp|B5ME19_pep00040|EIFCL_HUMAN
sp|B5ME19_pep00041|EIFCL_HUMAN
sp|B5ME19_pep00045|EIFCL_HUMAN
sp|B5ME19_pep00049|EIFCL_HUMAN
sp|B5ME19_pep00054|EIFCL_HUMAN
sp|B5ME19_pep00056|EIFCL_HUMAN
sp|B5ME19_pep00058|EIFCL_HUMAN
sp|B5ME19_pep00061|EIFCL_HUMAN
sp|B7ZW38_pep00001|HNRC3_HUMAN
sp|B7ZW38_pep00003|HNRC3_HUMAN
sp|B7ZW38_pep00005|HNRC3_HUMAN
sp|B7ZW38_pep00007|HNRC3_HUMAN
sp|B7ZW38_pep00012|HNRC3_HUMAN
sp|B7ZW38_pep00013|HNRC3_HUMAN
sp|C4AMC7_pep00010|WASH3_HUMAN
sp|C4AMC7_pep00016|WASH3_HUMAN
sp|C9JRZ8_pep00010|AK1BF_HUMAN
sp|E9PAV3_pep00001|NACAM_HUMAN
sp|E9PAV3_pep00002|NACAM_HUMAN
sp|E9PAV3_pep00007|NACAM_HUMAN
sp|F5H284_pep00001|PAL4D_HUMAN
sp|F5H284_pep00003|PAL4D_HUMAN
sp|G2XKQ0_pep00001|SUMO5_HUMAN
sp|G2XKQ0_pep00002|SUMO5_HUMAN
sp|O00115_pep00006|DNS2A_HUMAN
sp|O00115_pep00010|DNS2A_HUMAN
sp|O00116_pep00001|ADAS_HUMAN
sp|O00116_pep00003|ADAS_HUMAN
sp|O00116_pep00008|ADAS_HUMAN
sp|O00116_pep00010|ADAS_HUMAN
sp|O00116_pep00013|ADAS_HUMAN
sp|O00116_pep00014|ADAS_HUMAN
sp|O00116_pep00024|ADAS_HUMAN
sp|O00116_pep00030|ADAS_HUMAN
sp|O00116_pep00038|ADAS_HUMAN
sp|O00116_pep00042|ADAS_HUMAN
sp|O00139_pep00001|KIF2A_HUMAN
sp|O00139_pep00008|KIF2A_HUMAN
sp|O00139_pep00016|KIF2A_HUMAN
sp|O00139_pep00024|KIF2A_HUMAN
sp|O00139_pep00038|KIF2A_HUMAN
sp|O00141_pep00009|SGK1_HUMAN
sp|O00148_pep00004|DX39A_HUMAN
sp|O00148_pep00011|DX39A_HUMAN
sp|O00148_pep00013|DX39A_HUMAN
sp|O00148_pep00017|DX39A_HUMAN
sp|O00148_pep00019|DX39A_HUMAN
sp|O00148_pep00021|DX39A_HUMAN
sp|O00148_pep00023|DX39A_HUMAN
sp|O00148_pep00027|DX39A_HUMAN
sp|O00148_pep00029|DX39A_HUMAN
sp|O00148_pep00031|DX39A_HUMAN
sp|O00148_pep00039|DX39A_HUMAN
sp|O00148_pep00041|DX39A_HUMAN
sp|O00151_pep00027|PDLI1_HUMAN
sp|O00154_pep00003|BACH_HUMAN
sp|O00154_pep00007|BACH_HUMAN
sp|O00154_pep00010|BACH_HUMAN
sp|O00154_pep00017|BACH_HUMAN
sp|O00154_pep00018|BACH_HUMAN
sp|O00154_pep00020|BACH_HUMAN
sp|O00154_pep00022|BACH_HUMAN
sp|O00159_pep00008|MYO1C_HUMAN
sp|O00159_pep00010|MYO1C_HUMAN
sp|O00159_pep00019|MYO1C_HUMAN
sp|O00159_pep00023|MYO1C_HUMAN
sp|O00159_pep00032|MYO1C_HUMAN
sp|O00159_pep00034|MYO1C_HUMAN
sp|O00159_pep00041|MYO1C_HUMAN
sp|O00159_pep00050|MYO1C_HUMAN
sp|O00160_pep00001|MYO1F_HUMAN
sp|O00160_pep00008|MYO1F_HUMAN
sp|O00160_pep00010|MYO1F_HUMAN
sp|O00160_pep00011|MYO1F_HUMAN
sp|O00160_pep00013|MYO1F_HUMAN
sp|O00161_pep00001|SNP23_HUMAN
sp|O00161_pep00008|SNP23_HUMAN
sp|O00170_pep00003|AIP_HUMAN
sp|O00170_pep00010|AIP_HUMAN
sp|O00170_pep00012|AIP_HUMAN
sp|O00170_pep00014|AIP_HUMAN
sp|O00170_pep00019|AIP_HUMAN
sp|O00170_pep00024|AIP_HUMAN
sp|O00170_pep00029|AIP_HUMAN
sp|O00170_pep00030|AIP_HUMAN
sp|O00178_pep00018|GTPB1_HUMAN
sp|O00178_pep00031|GTPB1_HUMAN
sp|O00186_pep00019|STXB3_HUMAN
sp|O00186_pep00032|STXB3_HUMAN
sp|O00186_pep00040|STXB3_HUMAN
sp|O00186_pep00042|STXB3_HUMAN
sp|O00193_pep00001|SMAP_HUMAN
sp|O00203_pep00003|AP3B1_HUMAN
sp|O00203_pep00037|AP3B1_HUMAN
sp|O00203_pep00049|AP3B1_HUMAN
sp|O00203_pep00071|AP3B1_HUMAN
sp|O00217_pep00001|NDUS8_HUMAN
sp|O00231_pep00001|PSD11_HUMAN
sp|O00231_pep00008|PSD11_HUMAN
sp|O00231_pep00010|PSD11_HUMAN
sp|O00231_pep00015|PSD11_HUMAN
sp|O00231_pep00018|PSD11_HUMAN
sp|O00231_pep00020|PSD11_HUMAN
sp|O00231_pep00022|PSD11_HUMAN
sp|O00231_pep00026|PSD11_HUMAN
sp|O00231_pep00027|PSD11_HUMAN
sp|O00231_pep00030|PSD11_HUMAN
sp|O00231_pep00032|PSD11_HUMAN
sp|O00231_pep00034|PSD11_HUMAN
sp|O00231_pep00040|PSD11_HUMAN
sp|O00231_pep00042|PSD11_HUMAN
sp|O00231_pep00043|PSD11_HUMAN
sp|O00232_pep00001|PSD12_HUMAN
sp|O00232_pep00003|PSD12_HUMAN
sp|O00232_pep00011|PSD12_HUMAN
sp|O00232_pep00020|PSD12_HUMAN
sp|O00232_pep00022|PSD12_HUMAN
sp|O00232_pep00033|PSD12_HUMAN
sp|O00233_pep00007|PSMD9_HUMAN
sp|O00233_pep00014|PSMD9_HUMAN
sp|O00233_pep00016|PSMD9_HUMAN
sp|O00244_pep00005|ATOX1_HUMAN
sp|O00255_pep00003|MEN1_HUMAN
sp|O00257_pep00003|CBX4_HUMAN
sp|O00257_pep00016|CBX4_HUMAN
sp|O00257_pep00022|CBX4_HUMAN
sp|O00264_pep00001|PGRC1_HUMAN
sp|O00264_pep00003|PGRC1_HUMAN
sp|O00264_pep00005|PGRC1_HUMAN
sp|O00264_pep00007|PGRC1_HUMAN
sp|O00264_pep00011|PGRC1_HUMAN
sp|O00264_pep00013|PGRC1_HUMAN
sp|O00267_pep00001|SPT5H_HUMAN
sp|O00267_pep00006|SPT5H_HUMAN
sp|O00267_pep00013|SPT5H_HUMAN
sp|O00267_pep00015|SPT5H_HUMAN
sp|O00267_pep00026|SPT5H_HUMAN
sp|O00267_pep00039|SPT5H_HUMAN
sp|O00267_pep00044|SPT5H_HUMAN
sp|O00267_pep00059|SPT5H_HUMAN
sp|O00267_pep00068|SPT5H_HUMAN
sp|O00267_pep00070|SPT5H_HUMAN
sp|O00267_pep00072|SPT5H_HUMAN
sp|O00267_pep00074|SPT5H_HUMAN
sp|O00267_pep00078|SPT5H_HUMAN
sp|O00267_pep00081|SPT5H_HUMAN
sp|O00273_pep00006|DFFA_HUMAN
sp|O00273_pep00008|DFFA_HUMAN
sp|O00273_pep00010|DFFA_HUMAN
sp|O00273_pep00012|DFFA_HUMAN
sp|O00273_pep00013|DFFA_HUMAN
sp|O00299_pep00001|CLIC1_HUMAN
sp|O00299_pep00002|CLIC1_HUMAN
sp|O00303_p_target_pep00015|EIF3F_HUMAN_p_target
sp|O00303_pep00001|EIF3F_HUMAN
sp|O00303_pep00006|EIF3F_HUMAN
sp|O00303_pep00008|EIF3F_HUMAN
sp|O00303_pep00012|EIF3F_HUMAN
sp|O00303_pep00014|EIF3F_HUMAN
sp|O00303_pep00016|EIF3F_HUMAN
sp|O00303_pep00018|EIF3F_HUMAN
sp|O00303_pep00022|EIF3F_HUMAN
sp|O00330_pep00006|ODPX_HUMAN
sp|O00330_pep00008|ODPX_HUMAN
sp|O00330_pep00022|ODPX_HUMAN
sp|O00330_pep00024|ODPX_HUMAN
sp|O00391_pep00010|QSOX1_HUMAN
sp|O00391_pep00014|QSOX1_HUMAN
sp|O00399_pep00003|DCTN6_HUMAN
sp|O00399_pep00010|DCTN6_HUMAN
sp|O00400_pep00001|ACATN_HUMAN
sp|O00410_pep00011|IPO5_HUMAN
sp|O00410_pep00013|IPO5_HUMAN
sp|O00410_pep00023|IPO5_HUMAN
sp|O00410_pep00028|IPO5_HUMAN
sp|O00410_pep00030|IPO5_HUMAN
sp|O00410_pep00033|IPO5_HUMAN
sp|O00410_pep00035|IPO5_HUMAN
sp|O00410_pep00041|IPO5_HUMAN
sp|O00410_pep00043|IPO5_HUMAN
sp|O00410_pep00047|IPO5_HUMAN
sp|O00410_pep00051|IPO5_HUMAN
sp|O00410_pep00062|IPO5_HUMAN
sp|O00410_pep00066|IPO5_HUMAN
sp|O00410_pep00070|IPO5_HUMAN
sp|O00410_pep00072|IPO5_HUMAN
sp|O00410_pep00081|IPO5_HUMAN
sp|O00411_pep00027|RPOM_HUMAN
sp|O00411_pep00044|RPOM_HUMAN
sp|O00422_pep00001|SAP18_HUMAN
sp|O00422_pep00007|SAP18_HUMAN
sp|O00422_pep00010|SAP18_HUMAN
sp|O00422_pep00012|SAP18_HUMAN
sp|O00422_pep00014|SAP18_HUMAN
sp|O00425_pep00004|IF2B3_HUMAN
sp|O00425_pep00008|IF2B3_HUMAN
sp|O00425_pep00012|IF2B3_HUMAN
sp|O00425_pep00017|IF2B3_HUMAN
sp|O00425_pep00020|IF2B3_HUMAN
sp|O00425_pep00026|IF2B3_HUMAN
sp|O00425_pep00028|IF2B3_HUMAN
sp|O00425_pep00035|IF2B3_HUMAN
sp|O00425_pep00046|IF2B3_HUMAN
sp|O00425_pep00048|IF2B3_HUMAN
sp|O00429_pep00003|DNM1L_HUMAN
sp|O00429_pep00006|DNM1L_HUMAN
sp|O00429_pep00014|DNM1L_HUMAN
sp|O00429_pep00018|DNM1L_HUMAN
sp|O00429_pep00022|DNM1L_HUMAN
sp|O00429_pep00034|DNM1L_HUMAN
sp|O00429_pep00039|DNM1L_HUMAN
sp|O00429_pep00043|DNM1L_HUMAN
sp|O00429_pep00062|DNM1L_HUMAN
sp|O00429_pep00070|DNM1L_HUMAN
sp|O00429_pep00074|DNM1L_HUMAN
sp|O00429_pep00079|DNM1L_HUMAN
sp|O00442_pep00001|RTCA_HUMAN
sp|O00442_pep00020|RTCA_HUMAN
sp|O00443_pep00065|P3C2A_HUMAN
sp|O00443_pep00067|P3C2A_HUMAN
sp|O00443_pep00077|P3C2A_HUMAN
sp|O00458_pep00007|IFRD1_HUMAN
sp|O00458_pep00010|IFRD1_HUMAN
sp|O00459_pep00011|P85B_HUMAN
sp|O00461_pep00001|GOLI4_HUMAN
sp|O00461_pep00006|GOLI4_HUMAN
sp|O00461_pep00021|GOLI4_HUMAN
sp|O00461_pep00033|GOLI4_HUMAN
sp|O00461_pep00040|GOLI4_HUMAN
sp|O00461_pep00043|GOLI4_HUMAN
sp|O00461_pep00045|GOLI4_HUMAN
sp|O00468_pep00021|AGRIN_HUMAN
sp|O00468_pep00079|AGRIN_HUMAN
sp|O00469_pep00024|PLOD2_HUMAN
sp|O00471_pep00031|EXOC5_HUMAN
sp|O00472_p_target_pep00025|ELL2_HUMAN_p_target
sp|O00483_pep00001|NDUA4_HUMAN
sp|O00487_pep00001|PSDE_HUMAN
sp|O00487_pep00003|PSDE_HUMAN
sp|O00487_pep00007|PSDE_HUMAN
sp|O00487_pep00011|PSDE_HUMAN
sp|O00487_pep00019|PSDE_HUMAN
sp|O00499_pep00004|BIN1_HUMAN
sp|O00499_pep00015|BIN1_HUMAN
sp|O00499_pep00019|BIN1_HUMAN
sp|O00505_pep00004|IMA4_HUMAN
sp|O00505_pep00006|IMA4_HUMAN
sp|O00505_pep00010|IMA4_HUMAN
sp|O00505_pep00017|IMA4_HUMAN
sp|O00506_pep00004|STK25_HUMAN
sp|O00506_pep00007|STK25_HUMAN
sp|O00507_pep00007|USP9Y_HUMAN
sp|O00507_pep00016|USP9Y_HUMAN
sp|O00507_pep00036|USP9Y_HUMAN
sp|O00507_pep00061|USP9Y_HUMAN
sp|O00507_pep00072|USP9Y_HUMAN
sp|O00507_pep00074|USP9Y_HUMAN
sp|O00507_pep00080|USP9Y_HUMAN
sp|O00534_pep00003|VMA5A_HUMAN
sp|O00534_pep00014|VMA5A_HUMAN
sp|O00534_pep00020|VMA5A_HUMAN
sp|O00534_pep00050|VMA5A_HUMAN
sp|O00541_pep00001|PESC_HUMAN
sp|O00541_pep00005|PESC_HUMAN
sp|O00541_pep00008|PESC_HUMAN
sp|O00541_pep00013|PESC_HUMAN
sp|O00541_pep00020|PESC_HUMAN
sp|O00541_pep00021|PESC_HUMAN
sp|O00541_pep00023|PESC_HUMAN
sp|O00541_pep00026|PESC_HUMAN
sp|O00541_pep00028|PESC_HUMAN
sp|O00541_pep00030|PESC_HUMAN
sp|O00541_pep00040|PESC_HUMAN
sp|O00560_pep00001|SDCB1_HUMAN
sp|O00566_pep00035|MPP10_HUMAN
sp|O00567_pep00005|NOP56_HUMAN
sp|O00567_pep00009|NOP56_HUMAN
sp|O00567_pep00013|NOP56_HUMAN
sp|O00567_pep00015|NOP56_HUMAN
sp|O00567_pep00017|NOP56_HUMAN
sp|O00567_pep00027|NOP56_HUMAN
sp|O00567_pep00031|NOP56_HUMAN
sp|O00567_pep00036|NOP56_HUMAN
sp|O00567_pep00041|NOP56_HUMAN
sp|O00567_pep00048|NOP56_HUMAN
sp|O00567_pep00052|NOP56_HUMAN
sp|O00567_pep00054|NOP56_HUMAN
sp|O00571_pep00001|DDX3X_HUMAN
sp|O00571_pep00005|DDX3X_HUMAN
sp|O00571_pep00007|DDX3X_HUMAN
sp|O00571_pep00014|DDX3X_HUMAN
sp|O00571_pep00016|DDX3X_HUMAN
sp|O00571_pep00020|DDX3X_HUMAN
sp|O00571_pep00022|DDX3X_HUMAN
sp|O00571_pep00025|DDX3X_HUMAN
sp|O00571_pep00027|DDX3X_HUMAN
sp|O00571_pep00037|DDX3X_HUMAN
sp|O00571_pep00042|DDX3X_HUMAN
sp|O00571_pep00044|DDX3X_HUMAN
sp|O00571_pep00047|DDX3X_HUMAN
sp|O00571_pep00052|DDX3X_HUMAN
sp|O00571_pep00056|DDX3X_HUMAN
sp|O00571_pep00060|DDX3X_HUMAN
sp|O00571_pep00062|DDX3X_HUMAN
sp|O00571_pep00064|DDX3X_HUMAN
sp|O00571_pep00065|DDX3X_HUMAN
sp|O00571_pep00069|DDX3X_HUMAN
sp|O00592_pep00009|PODXL_HUMAN
sp|O00592_pep00013|PODXL_HUMAN
sp|O00592_pep00015|PODXL_HUMAN
sp|O00625_pep00004|PIR_HUMAN
sp|O00625_pep00014|PIR_HUMAN
sp|O00625_pep00025|PIR_HUMAN
sp|O00629_pep00004|IMA3_HUMAN
sp|O00629_pep00008|IMA3_HUMAN
sp|O00629_pep00012|IMA3_HUMAN
sp|O00712_pep00015|NFIB_HUMAN
sp|O00743_pep00008|PPP6_HUMAN
sp|O00743_pep00016|PPP6_HUMAN
sp|O00750_pep00018|P3C2B_HUMAN
sp|O00763_pep00018|ACACB_HUMAN
sp|O00763_pep00021|ACACB_HUMAN
sp|O00764_pep00006|PDXK_HUMAN
sp|O00764_pep00009|PDXK_HUMAN
sp|O00764_pep00017|PDXK_HUMAN
sp|O00764_pep00024|PDXK_HUMAN
sp|O00767_pep00005|SCD_HUMAN
sp|O00767_pep00007|SCD_HUMAN
sp|O14493_pep00002|CLD4_HUMAN
sp|O14497_pep00030|ARI1A_HUMAN
sp|O14497_pep00077|ARI1A_HUMAN
sp|O14497_pep00086|ARI1A_HUMAN
