accession
sp|A6NNY8|UBP27_HUMAN
sp|A6NNZ2|TBB8B_HUMAN
sp|A6PVI3|NCB2L_HUMAN
sp|A7E2V4|ZSWM8_HUMAN
sp|A7E2Y1|MYH7B_HUMAN
sp|A7MBM2|DISP2_HUMAN
sp|A8CG34|P121C_HUMAN
sp|A8K0Z3|WASH1_HUMAN
sp|A8K2U0|A2ML1_HUMAN
sp|A8K855|EFCB7_HUMAN
sp|A8MPP1|D11L8_HUMAN
sp|A8MTJ3|GNAT3_HUMAN
sp|A8MUU1|FB5L3_HUMAN
sp|A8MVJ9|HPF1L_HUMAN
sp|A8MW92|P20L1_HUMAN
sp|A8MWD9|RUXGL_HUMAN
sp|A8MWL6|SNG2L_HUMAN
sp|A8MWX3|WASH4_HUMAN
sp|A8MXV4|NUD19_HUMAN
sp|A9QM74|IMA8_HUMAN
sp|A9UHW6|MI4GD_HUMAN
sp|B0I1T2|MYO1G_HUMAN
sp|B2RPK0|HGB1A_HUMAN
sp|B2RXH8|HNRC2_HUMAN
sp|B4DH59|NBPFP_HUMAN
sp|B5ME19|EIFCL_HUMAN
sp|B7ZAQ6|GPHRA_HUMAN
sp|B7ZW38|HNRC3_HUMAN
sp|C4AMC7|WASH3_HUMAN
sp|C9JRZ8|AK1BF_HUMAN
sp|E9PAV3|NACAM_HUMAN
sp|E9PQ53|NDUCR_HUMAN
sp|E9PRG8|CK098_HUMAN
sp|F5H284|PAL4D_HUMAN
sp|G2XKQ0|SUMO5_HUMAN
sp|L0R819|ASURF_HUMAN
sp|O00115|DNS2A_HUMAN
sp|O00116|ADAS_HUMAN
sp|O00124|UBXN8_HUMAN
sp|O00139|KIF2A_HUMAN
sp|O00141|SGK1_HUMAN
sp|O00142|KITM_HUMAN
sp|O00148|DX39A_HUMAN
sp|O00151|PDLI1_HUMAN
sp|O00154|BACH_HUMAN
sp|O00159|MYO1C_HUMAN
sp|O00160|MYO1F_HUMAN
sp|O00161|SNP23_HUMAN
sp|O00165|HAX1_HUMAN
sp|O00170|AIP_HUMAN
sp|O00178|GTPB1_HUMAN
sp|O00186|STXB3_HUMAN
sp|O00187|MASP2_HUMAN
sp|O00193|SMAP_HUMAN
sp|O00194|RB27B_HUMAN
sp|O00203|AP3B1_HUMAN
sp|O00217|NDUS8_HUMAN
sp|O00220|TR10A_HUMAN
sp|O00231|PSD11_HUMAN
sp|O00232|PSD12_HUMAN
sp|O00233|PSMD9_HUMAN
sp|O00244|ATOX1_HUMAN
sp|O00255|MEN1_HUMAN
sp|O00257|CBX4_HUMAN
sp|O00264|PGRC1_HUMAN
sp|O00267|SPT5H_HUMAN
sp|O00268|TAF4_HUMAN
sp|O00273|DFFA_HUMAN
sp|O00291|HIP1_HUMAN
sp|O00299|CLIC1_HUMAN
sp|O00303|EIF3F_HUMAN
sp|O00308|WWP2_HUMAN
sp|O00311|CDC7_HUMAN
sp|O00330|ODPX_HUMAN
sp|O00391|QSOX1_HUMAN
sp|O00399|DCTN6_HUMAN
sp|O00400|ACATN_HUMAN
sp|O00401|WASL_HUMAN
sp|O00410|IPO5_HUMAN
sp|O00411|RPOM_HUMAN
sp|O00418|EF2K_HUMAN
sp|O00422|SAP18_HUMAN
sp|O00423|EMAL1_HUMAN
sp|O00425|IF2B3_HUMAN
sp|O00429|DNM1L_HUMAN
sp|O00442|RTCA_HUMAN
sp|O00443|P3C2A_HUMAN
sp|O00458|IFRD1_HUMAN
sp|O00459|P85B_HUMAN
sp|O00461|GOLI4_HUMAN
sp|O00462|MANBA_HUMAN
sp|O00468|AGRIN_HUMAN
sp|O00469|PLOD2_HUMAN
sp|O00471|EXOC5_HUMAN
sp|O00472|ELL2_HUMAN
sp|O00478|BT3A3_HUMAN
sp|O00479|HMGN4_HUMAN
sp|O00483|NDUA4_HUMAN
sp|O00487|PSDE_HUMAN
sp|O00499|BIN1_HUMAN
sp|O00505|IMA4_HUMAN
sp|O00506|STK25_HUMAN
sp|O00507|USP9Y_HUMAN
sp|O00534|VMA5A_HUMAN
sp|O00541|PESC_HUMAN
sp|O00560|SDCB1_HUMAN
sp|O00562|PITM1_HUMAN
sp|O00566|MPP10_HUMAN
sp|O00567|NOP56_HUMAN
sp|O00571|DDX3X_HUMAN
sp|O00584|RNT2_HUMAN
sp|O00592|PODXL_HUMAN
sp|O00625|PIR_HUMAN
sp|O00629|IMA3_HUMAN
sp|O00712|NFIB_HUMAN
sp|O00743|PPP6_HUMAN
sp|O00750|P3C2B_HUMAN
sp|O00754|MA2B1_HUMAN
sp|O00763|ACACB_HUMAN
sp|O00764|PDXK_HUMAN
sp|O00767|SCD_HUMAN
sp|O14492|SH2B2_HUMAN
sp|O14493|CLD4_HUMAN
sp|O14495|PLPP3_HUMAN
sp|O14497|ARI1A_HUMAN
sp|O14521|DHSD_HUMAN
sp|O14524|NEMP1_HUMAN
sp|O14530|TXND9_HUMAN
sp|O14531|DPYL4_HUMAN
sp|O14548|CO72L_HUMAN
sp|O14561|ACPM_HUMAN
sp|O14562|UBFD1_HUMAN
sp|O14578|CTRO_HUMAN
sp|O14579|COPE_HUMAN
sp|O14602|IF1AY_HUMAN
sp|O14613|BORG1_HUMAN
sp|O14617|AP3D1_HUMAN
sp|O14618|CCS_HUMAN
sp|O14639|ABLM1_HUMAN
sp|O14640|DVL1_HUMAN
sp|O14641|DVL2_HUMAN
sp|O14646|CHD1_HUMAN
sp|O14647|CHD2_HUMAN
sp|O14653|GOSR2_HUMAN
sp|O14656|TOR1A_HUMAN
sp|O14657|TOR1B_HUMAN
sp|O14662|STX16_HUMAN
sp|O14672|ADA10_HUMAN
sp|O14684|PTGES_HUMAN
sp|O14686|KMT2D_HUMAN
sp|O14709|ZN197_HUMAN
sp|O14713|ITBP1_HUMAN
sp|O14715|RGPD8_HUMAN
sp|O14727|APAF_HUMAN
sp|O14730|RIOK3_HUMAN
sp|O14732|IMPA2_HUMAN
sp|O14733|MP2K7_HUMAN
sp|O14734|ACOT8_HUMAN
sp|O14735|CDIPT_HUMAN
sp|O14737|PDCD5_HUMAN
sp|O14744|ANM5_HUMAN
sp|O14745|NHRF1_HUMAN
sp|O14757|CHK1_HUMAN
sp|O14763|TR10B_HUMAN
sp|O14772|FPGT_HUMAN
sp|O14773|TPP1_HUMAN
sp|O14776|TCRG1_HUMAN
sp|O14777|NDC80_HUMAN
sp|O14787|TNPO2_HUMAN
sp|O14795|UN13B_HUMAN
sp|O14802|RPC1_HUMAN
sp|O14818|PSA7_HUMAN
sp|O14828|SCAM3_HUMAN
sp|O14832|PAHX_HUMAN
sp|O14841|OPLA_HUMAN
sp|O14867|BACH1_HUMAN
sp|O14874|BCKD_HUMAN
sp|O14879|IFIT3_HUMAN
sp|O14880|MGST3_HUMAN
sp|O14893|GEMI2_HUMAN
sp|O14907|TX1B3_HUMAN
sp|O14908|GIPC1_HUMAN
sp|O14920|IKKB_HUMAN
sp|O14925|TIM23_HUMAN
sp|O14929|HAT1_HUMAN
sp|O14936|CSKP_HUMAN
sp|O14949|QCR8_HUMAN
sp|O14950|ML12B_HUMAN
sp|O14964|HGS_HUMAN
sp|O14965|AURKA_HUMAN
sp|O14966|RAB7L_HUMAN
sp|O14967|CLGN_HUMAN
sp|O14974|MYPT1_HUMAN
sp|O14975|S27A2_HUMAN
sp|O14976|GAK_HUMAN
sp|O14979|HNRDL_HUMAN
sp|O14980|XPO1_HUMAN
sp|O14981|BTAF1_HUMAN
sp|O14983|AT2A1_HUMAN
sp|O14986|PI51B_HUMAN
sp|O15013|ARHGA_HUMAN
sp|O15014|ZN609_HUMAN
sp|O15020|SPTN2_HUMAN
sp|O15027|SC16A_HUMAN
sp|O15031|PLXB2_HUMAN
sp|O15042|SR140_HUMAN
sp|O15047|SET1A_HUMAN
sp|O15050|TRNK1_HUMAN
sp|O15056|SYNJ2_HUMAN
sp|O15061|SYNEM_HUMAN
sp|O15062|ZBTB5_HUMAN
sp|O15063|GRRE1_HUMAN
sp|O15067|PUR4_HUMAN
sp|O15078|CE290_HUMAN
sp|O15083|ERC2_HUMAN
sp|O15084|ANR28_HUMAN
sp|O15085|ARHGB_HUMAN
sp|O15091|MRPP3_HUMAN
sp|O15111|IKKA_HUMAN
sp|O15116|LSM1_HUMAN
sp|O15118|NPC1_HUMAN
sp|O15119|TBX3_HUMAN
sp|O15120|PLCB_HUMAN
sp|O15121|DEGS1_HUMAN
sp|O15126|SCAM1_HUMAN
sp|O15127|SCAM2_HUMAN
sp|O15131|IMA6_HUMAN
sp|O15143|ARC1B_HUMAN
sp|O15144|ARPC2_HUMAN
sp|O15145|ARPC3_HUMAN
sp|O15155|BET1_HUMAN
sp|O15160|RPAC1_HUMAN
sp|O15164|TIF1A_HUMAN
sp|O15173|PGRC2_HUMAN
sp|O15198|SMAD9_HUMAN
sp|O15212|PFD6_HUMAN
sp|O15213|WDR46_HUMAN
sp|O15226|NKRF_HUMAN
sp|O15228|GNPAT_HUMAN
sp|O15230|LAMA5_HUMAN
sp|O15231|ZN185_HUMAN
sp|O15234|CASC3_HUMAN
sp|O15247|CLIC2_HUMAN
sp|O15258|RER1_HUMAN
sp|O15260|SURF4_HUMAN
sp|O15264|MK13_HUMAN
sp|O15269|SPTC1_HUMAN
sp|O15270|SPTC2_HUMAN
sp|O15287|FANCG_HUMAN
sp|O15294|OGT1_HUMAN
sp|O15297|PPM1D_HUMAN
sp|O15305|PMM2_HUMAN
sp|O15321|TM9S1_HUMAN
sp|O15344|TRI18_HUMAN
sp|O15347|HMGB3_HUMAN
sp|O15355|PPM1G_HUMAN
sp|O15357|SHIP2_HUMAN
sp|O15360|FANCA_HUMAN
sp|O15371|EIF3D_HUMAN
sp|O15372|EIF3H_HUMAN
sp|O15379|HDAC3_HUMAN
sp|O15381|NVL_HUMAN
sp|O15382|BCAT2_HUMAN
sp|O15391|TYY2_HUMAN
sp|O15392|BIRC5_HUMAN
sp|O15397|IPO8_HUMAN
sp|O15400|STX7_HUMAN
sp|O15403|MOT7_HUMAN
sp|O15405|TOX3_HUMAN
sp|O15417|TNC18_HUMAN
sp|O15427|MOT4_HUMAN
sp|O15431|COPT1_HUMAN
sp|O15438|MRP3_HUMAN
sp|O15439|MRP4_HUMAN
sp|O15440|MRP5_HUMAN
sp|O15446|RPA34_HUMAN
sp|O15455|TLR3_HUMAN
sp|O15460|P4HA2_HUMAN
sp|O15498|YKT6_HUMAN
sp|O15504|NUP42_HUMAN
sp|O15511|ARPC5_HUMAN
sp|O15514|RPB4_HUMAN
sp|O15523|DDX3Y_HUMAN
sp|O15525|MAFG_HUMAN
sp|O15530|PDPK1_HUMAN
sp|O15533|TPSN_HUMAN
sp|O15535|ZSC9_HUMAN
sp|O15541|R113A_HUMAN
sp|O15550|KDM6A_HUMAN
sp|O15551|CLD3_HUMAN
sp|O15554|KCNN4_HUMAN
sp|O43143|DHX15_HUMAN
sp|O43148|MCES_HUMAN
sp|O43149|ZZEF1_HUMAN
sp|O43150|ASAP2_HUMAN
sp|O43156|TTI1_HUMAN
sp|O43157|PLXB1_HUMAN
sp|O43159|RRP8_HUMAN
sp|O43164|PJA2_HUMAN
sp|O43166|SI1L1_HUMAN
sp|O43167|ZBT24_HUMAN
sp|O43169|CYB5B_HUMAN
sp|O43172|PRP4_HUMAN
sp|O43175|SERA_HUMAN
sp|O43181|NDUS4_HUMAN
sp|O43189|PHF1_HUMAN
sp|O43237|DC1L2_HUMAN
sp|O43242|PSMD3_HUMAN
sp|O43251|RFOX2_HUMAN
sp|O43252|PAPS1_HUMAN
sp|O43264|ZW10_HUMAN
sp|O43290|SNUT1_HUMAN
sp|O43292|GPAA1_HUMAN
sp|O43293|DAPK3_HUMAN
sp|O43294|TGFI1_HUMAN
sp|O43306|ADCY6_HUMAN
sp|O43309|ZSC12_HUMAN
sp|O43310|CTIF_HUMAN
sp|O43314|VIP2_HUMAN
sp|O43318|M3K7_HUMAN
sp|O43324|MCA3_HUMAN
sp|O43353|RIPK2_HUMAN
sp|O43379|WDR62_HUMAN
sp|O43390|HNRPR_HUMAN
sp|O43395|PRPF3_HUMAN
sp|O43396|TXNL1_HUMAN
sp|O43399|TPD54_HUMAN
sp|O43402|EMC8_HUMAN
sp|O43414|ERI3_HUMAN
sp|O43422|P52K_HUMAN
sp|O43423|AN32C_HUMAN
sp|O43426|SYNJ1_HUMAN
sp|O43427|FIBP_HUMAN
sp|O43432|IF4G3_HUMAN
sp|O43447|PPIH_HUMAN
sp|O43464|HTRA2_HUMAN
sp|O43474|KLF4_HUMAN
sp|O43488|ARK72_HUMAN
sp|O43491|E41L2_HUMAN
sp|O43493|TGON2_HUMAN
sp|O43502|RA51C_HUMAN
sp|O43504|LTOR5_HUMAN
sp|O43505|B4GA1_HUMAN
sp|O43513|MED7_HUMAN
sp|O43521|B2L11_HUMAN
sp|O43526|KCNQ2_HUMAN
sp|O43567|RNF13_HUMAN
sp|O43572|AKA10_HUMAN
sp|O43583|DENR_HUMAN
sp|O43592|XPOT_HUMAN
sp|O43598|DNPH1_HUMAN
sp|O43615|TIM44_HUMAN
sp|O43617|TPPC3_HUMAN
sp|O43633|CHM2A_HUMAN
sp|O43639|NCK2_HUMAN
sp|O43653|PSCA_HUMAN
sp|O43657|TSN6_HUMAN
sp|O43660|PLRG1_HUMAN
sp|O43663|PRC1_HUMAN
sp|O43665|RGS10_HUMAN
sp|O43670|ZN207_HUMAN
sp|O43674|NDUB5_HUMAN
sp|O43676|NDUB3_HUMAN
sp|O43678|NDUA2_HUMAN
sp|O43681|GET3_HUMAN
sp|O43684|BUB3_HUMAN
sp|O43688|PLPP2_HUMAN
sp|O43707|ACTN4_HUMAN
sp|O43708|MAAI_HUMAN
sp|O43709|BUD23_HUMAN
sp|O43715|TRIA1_HUMAN
sp|O43716|GATC_HUMAN
sp|O43719|HTSF1_HUMAN
sp|O43747|AP1G1_HUMAN
sp|O43752|STX6_HUMAN
sp|O43760|SNG2_HUMAN
sp|O43765|SGTA_HUMAN
sp|O43768|ENSA_HUMAN
sp|O43772|MCAT_HUMAN
sp|O43776|SYNC_HUMAN
sp|O43790|KRT86_HUMAN
sp|O43795|MYO1B_HUMAN
sp|O43805|SSNA1_HUMAN
sp|O43808|PM34_HUMAN
sp|O43809|CPSF5_HUMAN
sp|O43813|LANC1_HUMAN
sp|O43815|STRN_HUMAN
sp|O43818|U3IP2_HUMAN
sp|O43819|SCO2_HUMAN
sp|O43823|AKAP8_HUMAN
sp|O43824|GTPB6_HUMAN
sp|O43837|IDH3B_HUMAN
sp|O43847|NRDC_HUMAN
sp|O43852|CALU_HUMAN
sp|O43861|ATP9B_HUMAN
sp|O43865|SAHH2_HUMAN
sp|O43896|KIF1C_HUMAN
sp|O43897|TLL1_HUMAN
sp|O43900|PRIC3_HUMAN
sp|O43913|ORC5_HUMAN
sp|O43920|NDUS5_HUMAN
sp|O43924|PDE6D_HUMAN
sp|O43929|ORC4_HUMAN
sp|O43933|PEX1_HUMAN
sp|O60216|RAD21_HUMAN
sp|O60218|AK1BA_HUMAN
sp|O60220|TIM8A_HUMAN
sp|O60229|KALRN_HUMAN
sp|O60231|DHX16_HUMAN
sp|O60232|ZNRD2_HUMAN
sp|O60234|GMFG_HUMAN
sp|O60243|H6ST1_HUMAN
sp|O60244|MED14_HUMAN
sp|O60256|KPRB_HUMAN
sp|O60264|SMCA5_HUMAN
sp|O60266|ADCY3_HUMAN
sp|O60271|JIP4_HUMAN
sp|O60282|KIF5C_HUMAN
sp|O60287|NPA1P_HUMAN
sp|O60292|SI1L3_HUMAN
sp|O60293|ZC3H1_HUMAN
sp|O60294|TYW4_HUMAN
sp|O60306|AQR_HUMAN
sp|O60313|OPA1_HUMAN
sp|O60318|GANP_HUMAN
sp|O60331|PI51C_HUMAN
sp|O60333|KIF1B_HUMAN
sp|O60336|MABP1_HUMAN
sp|O60341|KDM1A_HUMAN
sp|O60343|TBCD4_HUMAN
sp|O60346|PHLP1_HUMAN
sp|O60353|FZD6_HUMAN
sp|O60361|NDK8_HUMAN
sp|O60427|FADS1_HUMAN
sp|O60437|PEPL_HUMAN
sp|O60443|GSDME_HUMAN
sp|O60447|EVI5_HUMAN
sp|O60462|NRP2_HUMAN
sp|O60476|MA1A2_HUMAN
sp|O60487|MPZL2_HUMAN
sp|O60488|ACSL4_HUMAN
sp|O60493|SNX3_HUMAN
sp|O60499|STX10_HUMAN
sp|O60502|OGA_HUMAN
sp|O60503|ADCY9_HUMAN
sp|O60504|VINEX_HUMAN
sp|O60506|HNRPQ_HUMAN
sp|O60508|PRP17_HUMAN
sp|O60518|RNBP6_HUMAN
sp|O60522|TDRD6_HUMAN
sp|O60524|NEMF_HUMAN
sp|O60547|GMDS_HUMAN
sp|O60551|NMT2_HUMAN
sp|O60563|CCNT1_HUMAN
sp|O60566|BUB1B_HUMAN
sp|O60568|PLOD3_HUMAN
sp|O60573|IF4E2_HUMAN
sp|O60583|CCNT2_HUMAN
sp|O60610|DIAP1_HUMAN
sp|O60613|SEP15_HUMAN
sp|O60635|TSN1_HUMAN
sp|O60641|AP180_HUMAN
sp|O60645|EXOC3_HUMAN
sp|O60658|PDE8A_HUMAN
sp|O60664|PLIN3_HUMAN
sp|O60671|RAD1_HUMAN
sp|O60675|MAFK_HUMAN
sp|O60678|ANM3_HUMAN
sp|O60684|IMA7_HUMAN
sp|O60701|UGDH_HUMAN
sp|O60716|CTND1_HUMAN
sp|O60739|EIF1B_HUMAN
sp|O60749|SNX2_HUMAN
sp|O60762|DPM1_HUMAN
sp|O60763|USO1_HUMAN
sp|O60783|RT14_HUMAN
sp|O60784|TOM1_HUMAN
sp|O60812|HNRC1_HUMAN
sp|O60814|H2B1K_HUMAN
sp|O60825|F262_HUMAN
sp|O60826|CCD22_HUMAN
sp|O60828|PQBP1_HUMAN
sp|O60830|TI17B_HUMAN
sp|O60831|PRAF2_HUMAN
sp|O60832|DKC1_HUMAN
sp|O60841|IF2P_HUMAN
sp|O60869|EDF1_HUMAN
sp|O60870|KIN17_HUMAN
sp|O60879|DIAP2_HUMAN
sp|O60884|DNJA2_HUMAN
sp|O60885|BRD4_HUMAN
sp|O60888|CUTA_HUMAN
sp|O60907|TBL1X_HUMAN
sp|O60911|CATL2_HUMAN
sp|O60921|HUS1_HUMAN
sp|O60925|PFD1_HUMAN
sp|O60927|PP1RB_HUMAN
sp|O60930|RNH1_HUMAN
sp|O60934|NBN_HUMAN
sp|O60936|NOL3_HUMAN
sp|O60941|DTNB_HUMAN
sp|O60942|MCE1_HUMAN
sp|O75027|ABCB7_HUMAN
sp|O75030|MITF_HUMAN
sp|O75037|KI21B_HUMAN
sp|O75044|SRGP2_HUMAN
sp|O75051|PLXA2_HUMAN
sp|O75054|IGSF3_HUMAN
sp|O75064|DEN4B_HUMAN
sp|O75083|WDR1_HUMAN
sp|O75113|N4BP1_HUMAN
sp|O75116|ROCK2_HUMAN
sp|O75122|CLAP2_HUMAN
sp|O75123|ZN623_HUMAN
sp|O75127|PTCD1_HUMAN
sp|O75128|COBL_HUMAN
sp|O75131|CPNE3_HUMAN
sp|O75143|ATG13_HUMAN
sp|O75144|ICOSL_HUMAN
sp|O75145|LIPA3_HUMAN
sp|O75146|HIP1R_HUMAN
sp|O75147|OBSL1_HUMAN
sp|O75150|BRE1B_HUMAN
sp|O75151|PHF2_HUMAN
sp|O75152|ZC11A_HUMAN
sp|O75153|CLU_HUMAN
sp|O75157|T22D2_HUMAN
sp|O75164|KDM4A_HUMAN
sp|O75165|DJC13_HUMAN
sp|O75170|PP6R2_HUMAN
sp|O75175|CNOT3_HUMAN
sp|O75179|ANR17_HUMAN
sp|O75182|SIN3B_HUMAN
sp|O75190|DNJB6_HUMAN
sp|O75191|XYLB_HUMAN
sp|O75208|COQ9_HUMAN
sp|O75223|GGCT_HUMAN
sp|O75251|NDUS7_HUMAN
sp|O75306|NDUS2_HUMAN
sp|O75312|ZPR1_HUMAN
sp|O75323|NIPS2_HUMAN
sp|O75330|HMMR_HUMAN
sp|O75334|LIPA2_HUMAN
sp|O75335|LIPA4_HUMAN
sp|O75340|PDCD6_HUMAN
sp|O75343|GCYB2_HUMAN
sp|O75347|TBCA_HUMAN
sp|O75348|VATG1_HUMAN
sp|O75351|VPS4B_HUMAN
sp|O75352|MPU1_HUMAN
sp|O75362|ZN217_HUMAN
sp|O75367|H2AY_HUMAN
sp|O75368|SH3L1_HUMAN
sp|O75369|FLNB_HUMAN
sp|O75376|NCOR1_HUMAN
sp|O75380|NDUS6_HUMAN
sp|O75381|PEX14_HUMAN
sp|O75382|TRIM3_HUMAN
sp|O75385|ULK1_HUMAN
sp|O75390|CISY_HUMAN
sp|O75391|SPAG7_HUMAN
sp|O75394|RM33_HUMAN
sp|O75396|SC22B_HUMAN
sp|O75400|PR40A_HUMAN
sp|O75410|TACC1_HUMAN
sp|O75414|NDK6_HUMAN
sp|O75419|CDC45_HUMAN
sp|O75420|GGYF1_HUMAN
sp|O75427|LRCH4_HUMAN
sp|O75431|MTX2_HUMAN
sp|O75436|VP26A_HUMAN
sp|O75438|NDUB1_HUMAN
sp|O75439|MPPB_HUMAN
sp|O75448|MED24_HUMAN
sp|O75449|KTNA1_HUMAN
sp|O75467|Z324A_HUMAN
sp|O75474|FRAT2_HUMAN
sp|O75475|PSIP1_HUMAN
sp|O75477|ERLN1_HUMAN
sp|O75489|NDUS3_HUMAN
sp|O75494|SRS10_HUMAN
sp|O75521|ECI2_HUMAN
sp|O75525|KHDR3_HUMAN
sp|O75526|RMXL2_HUMAN
sp|O75529|TAF5L_HUMAN
sp|O75530|EED_HUMAN
sp|O75531|BAF_HUMAN
sp|O75533|SF3B1_HUMAN
sp|O75534|CSDE1_HUMAN
sp|O75554|WBP4_HUMAN
sp|O75558|STX11_HUMAN
sp|O75569|PRKRA_HUMAN
sp|O75581|LRP6_HUMAN
sp|O75582|KS6A5_HUMAN
sp|O75592|MYCB2_HUMAN
sp|O75607|NPM3_HUMAN
sp|O75608|LYPA1_HUMAN
sp|O75616|ERAL1_HUMAN
sp|O75629|CREG1_HUMAN
sp|O75643|U520_HUMAN
sp|O75648|MTU1_HUMAN
sp|O75663|TIPRL_HUMAN
sp|O75665|OFD1_HUMAN
sp|O75674|TM1L1_HUMAN
sp|O75676|KS6A4_HUMAN
sp|O75683|SURF6_HUMAN
sp|O75688|PPM1B_HUMAN
sp|O75691|UTP20_HUMAN
sp|O75694|NU155_HUMAN
sp|O75695|XRP2_HUMAN
sp|O75717|WDHD1_HUMAN
sp|O75718|CRTAP_HUMAN
sp|O75746|S2512_HUMAN
sp|O75771|RA51D_HUMAN
sp|O75787|RENR_HUMAN
sp|O75792|RNH2A_HUMAN
sp|O75794|CD123_HUMAN
sp|O75815|BCAR3_HUMAN
sp|O75817|POP7_HUMAN
sp|O75818|RPP40_HUMAN
sp|O75821|EIF3G_HUMAN
sp|O75822|EIF3J_HUMAN
sp|O75828|CBR3_HUMAN
sp|O75832|PSD10_HUMAN
sp|O75844|FACE1_HUMAN
sp|O75864|PPR37_HUMAN
sp|O75874|IDHC_HUMAN
sp|O75879|GATB_HUMAN
sp|O75880|SCO1_HUMAN
sp|O75884|RBBP9_HUMAN
sp|O75886|STAM2_HUMAN
sp|O75891|AL1L1_HUMAN
sp|O75899|GABR2_HUMAN
sp|O75907|DGAT1_HUMAN
sp|O75909|CCNK_HUMAN
sp|O75911|DHRS3_HUMAN
sp|O75914|PAK3_HUMAN
sp|O75915|PRAF3_HUMAN
sp|O75923|DYSF_HUMAN
sp|O75925|PIAS1_HUMAN
sp|O75928|PIAS2_HUMAN
sp|O75934|SPF27_HUMAN
sp|O75935|DCTN3_HUMAN
sp|O75937|DNJC8_HUMAN
sp|O75940|SPF30_HUMAN
sp|O75943|RAD17_HUMAN
sp|O75947|ATP5H_HUMAN
sp|O75955|FLOT1_HUMAN
sp|O75962|TRIO_HUMAN
sp|O75964|ATP5L_HUMAN
sp|O75976|CBPD_HUMAN
sp|O76003|GLRX3_HUMAN
sp|O76013|KRT36_HUMAN
sp|O76014|KRT37_HUMAN
sp|O76015|KRT38_HUMAN
sp|O76021|RL1D1_HUMAN
sp|O76024|WFS1_HUMAN
sp|O76031|CLPX_HUMAN
sp|O76054|S14L2_HUMAN
sp|O76071|CIAO1_HUMAN
sp|O76075|DFFB_HUMAN
sp|O76094|SRP72_HUMAN
sp|O77932|DXO_HUMAN
sp|O94760|DDAH1_HUMAN
sp|O94761|RECQ4_HUMAN
sp|O94763|RMP_HUMAN
sp|O94766|B3GA3_HUMAN
sp|O94776|MTA2_HUMAN
sp|O94788|AL1A2_HUMAN
sp|O94804|STK10_HUMAN
sp|O94805|ACL6B_HUMAN
