accessions	n_unique	n_shared	best_peptide_score	group_qvalue	is_target_winner
sp|A0A8I5KQE6_pep00014|RPSA2_HUMAN;sp|P08865_pep00018|RSSA_HUMAN	1	0	6.131736761138388	0	true
sp|A0AV96_pep00022|RBM47_HUMAN	1	0	5.8913628797537285	0	true
sp|A0AVT1_pep00036|UBA6_HUMAN	1	0	4.943370691598183	0	true
sp|A0FGR8_pep00021|ESYT2_HUMAN	1	0	6.189073928919664	0	true
sp|A1L0T0_pep00001|HACL2_HUMAN	1	0	5.179236382416427	0	true
sp|A1L0T0_pep00015|HACL2_HUMAN	1	0	5.328659827970251	0	true
sp|A2A3N6_pep00001|PIPSL_HUMAN;sp|P55036_pep00001|PSMD4_HUMAN	1	0	6.502491164042025	0	true
sp|A2A3N6_pep00006|PIPSL_HUMAN;sp|Q99755_pep00009|PI51A_HUMAN	1	0	5.770289587801767	0	true
sp|A2RTX5_pep00004|SYTC2_HUMAN;sp|P26639_pep00073|SYTC_HUMAN	1	0	5.10255100758606	0	true
sp|A5A3E0_pep00001|POTEF_HUMAN;sp|P0CG38_pep00001|POTEI_HUMAN;sp|P0CG39_pep00001|POTEJ_HUMAN;sp|P60709_pep00001|ACTB_HUMAN;sp|P62736_pep00001|ACTA_HUMAN;sp|P63261_pep00001|ACTG_HUMAN;sp|P63267_pep00001|ACTH_HUMAN;sp|P68032_pep00001|ACTC_HUMAN;sp|P68133_pep00001|ACTS_HUMAN;sp|Q6S8J3_pep00001|POTEE_HUMAN	1	0	6.87314809652651	0	true
sp|A5A3E0_pep00003|POTEF_HUMAN;sp|P0CG38_pep00003|POTEI_HUMAN;sp|P60709_pep00003|ACTB_HUMAN;sp|P62736_pep00003|ACTA_HUMAN;sp|P63261_pep00003|ACTG_HUMAN;sp|P63267_pep00003|ACTH_HUMAN;sp|P68032_pep00003|ACTC_HUMAN;sp|P68133_pep00003|ACTS_HUMAN;sp|Q6S8J3_pep00003|POTEE_HUMAN;sp|Q9BYX7_pep00001|ACTBM_HUMAN	1	0	4.745536581575225	0	true
sp|A5A3E0_pep00004|POTEF_HUMAN;sp|P0CG38_pep00004|POTEI_HUMAN;sp|P60709_pep00004|ACTB_HUMAN;sp|P62736_pep00004|ACTA_HUMAN;sp|P63261_pep00004|ACTG_HUMAN;sp|P63267_pep00004|ACTH_HUMAN;sp|P68032_pep00004|ACTC_HUMAN;sp|P68133_pep00004|ACTS_HUMAN;sp|Q6S8J3_pep00004|POTEE_HUMAN;sp|Q9BYX7_pep00002|ACTBM_HUMAN	1	0	9.099791768546686	0	true
sp|A5A3E0_pep00006|POTEF_HUMAN;sp|P0CG38_pep00006|POTEI_HUMAN;sp|P0CG39_pep00004|POTEJ_HUMAN;sp|P60709_pep00022|ACTB_HUMAN;sp|P63261_pep00022|ACTG_HUMAN;sp|P68032_pep00019|ACTC_HUMAN;sp|P68133_pep00021|ACTS_HUMAN;sp|Q6S8J3_pep00006|POTEE_HUMAN;sp|Q9BYX7_pep00003|ACTBM_HUMAN	1	0	8.826327571083946	0	true
sp|A5A3E0_pep00008|POTEF_HUMAN;sp|P0CG38_pep00009|POTEI_HUMAN;sp|P0CG39_pep00006|POTEJ_HUMAN;sp|P60709_pep00029|ACTB_HUMAN;sp|P63261_pep00029|ACTG_HUMAN;sp|Q6S8J3_pep00009|POTEE_HUMAN;sp|Q9BYX7_pep00006|ACTBM_HUMAN	1	0	10.669593832908012	0	true
sp|A5A3E0_pep00009|POTEF_HUMAN;sp|P0CG38_pep00010|POTEI_HUMAN;sp|P0CG39_pep00007|POTEJ_HUMAN;sp|P60709_pep00030|ACTB_HUMAN;sp|P63261_pep00030|ACTG_HUMAN;sp|Q6S8J3_pep00010|POTEE_HUMAN;sp|Q9BYX7_pep00007|ACTBM_HUMAN	1	0	8.37662013404792	0	true
sp|A5A3E0_pep00011|POTEF_HUMAN;sp|P60709_pep00032|ACTB_HUMAN;sp|P62736_pep00026|ACTA_HUMAN;sp|P63261_pep00032|ACTG_HUMAN;sp|P63267_pep00025|ACTH_HUMAN;sp|P68032_pep00028|ACTC_HUMAN;sp|P68133_pep00030|ACTS_HUMAN;sp|Q562R1_pep00013|ACTBL_HUMAN;sp|Q6S8J3_pep00012|POTEE_HUMAN;sp|Q9BYX7_pep00008|ACTBM_HUMAN	1	0	10.229805379768893	0	true
sp|A6NDG6_pep00003|PGP_HUMAN	1	0	4.617636287502116	0	true
sp|A6NDU8_pep00011|RIMC1_HUMAN	1	0	5.684332257668098	0	true
sp|A6NEC2_pep00001|PSAL_HUMAN;sp|P55786_pep00007|PSA_HUMAN	1	0	5.276709233089184	0	true
sp|A6NEC2_pep00011|PSAL_HUMAN;sp|P55786_pep00027|PSA_HUMAN	1	0	5.262086172620593	0	true
sp|A6NEC2_pep00013|PSAL_HUMAN;sp|P55786_pep00030|PSA_HUMAN	1	0	4.740648372267516	0	true
sp|A6NEC2_pep00025|PSAL_HUMAN;sp|P55786_pep00076|PSA_HUMAN	1	0	6.735427369107025	0	true
sp|A6NEC2_pep00027|PSAL_HUMAN;sp|P55786_pep00078|PSA_HUMAN	1	0	4.888057673716045	0	true
sp|A6NF01_pep00008|P121B_HUMAN;sp|A8CG34_pep00027|P121C_HUMAN;sp|Q96HA1_pep00025|P121A_HUMAN	1	0	6.443780968571158	0	true
sp|A6NHG4_pep00002|DDTL_HUMAN;sp|P30046_pep00006|DOPD_HUMAN	1	0	6.7907105241311125	0	true
sp|A6NHG4_pep00004|DDTL_HUMAN;sp|P30046_pep00008|DOPD_HUMAN	1	0	10.459543650917539	0	true
sp|A6NHL2_pep00001|TBAL3_HUMAN;sp|P0DPH7_pep00006|TBA3C_HUMAN;sp|P0DPH8_pep00006|TBA3D_HUMAN;sp|P68363_pep00010|TBA1B_HUMAN;sp|P68366_pep00009|TBA4A_HUMAN;sp|Q71U36_pep00010|TBA1A_HUMAN;sp|Q9BQE3_pep00009|TBA1C_HUMAN;sp|Q9NY65_pep00004|TBA8_HUMAN	1	0	6.771478490991919	0	true
sp|A6NHL2_pep00003|TBAL3_HUMAN;sp|P0DPH7_pep00009|TBA3C_HUMAN;sp|P0DPH8_pep00009|TBA3D_HUMAN;sp|P68363_pep00017|TBA1B_HUMAN;sp|P68366_pep00015|TBA4A_HUMAN;sp|Q6PEY2_pep00007|TBA3E_HUMAN;sp|Q71U36_pep00017|TBA1A_HUMAN;sp|Q9BQE3_pep00015|TBA1C_HUMAN;sp|Q9NY65_pep00008|TBA8_HUMAN	1	0	5.480052684041297	0	true
sp|A6NHL2_pep00006|TBAL3_HUMAN;sp|P68363_pep00034|TBA1B_HUMAN;sp|P68366_pep00032|TBA4A_HUMAN;sp|Q71U36_pep00034|TBA1A_HUMAN;sp|Q9BQE3_pep00032|TBA1C_HUMAN;sp|Q9NY65_pep00020|TBA8_HUMAN	1	0	4.90341960105413	0	true
sp|A6NHL2_pep00008|TBAL3_HUMAN;sp|P68363_pep00042|TBA1B_HUMAN;sp|P68366_pep00040|TBA4A_HUMAN;sp|Q71U36_pep00042|TBA1A_HUMAN;sp|Q9BQE3_pep00040|TBA1C_HUMAN	1	0	6.754136640925552	0	true
sp|A6NHQ2_pep00001|FBLL1_HUMAN;sp|P22087_pep00011|FBRL_HUMAN	1	0	6.969621769860598	0	true
sp|A6NHQ2_pep00003|FBLL1_HUMAN;sp|P22087_pep00014|FBRL_HUMAN	1	0	7.684723432951014	0	true
sp|A6NHQ2_pep00005|FBLL1_HUMAN;sp|P22087_pep00024|FBRL_HUMAN	1	0	5.622914125160203	0	true
sp|A6NIZ1_pep00003|RP1BL_HUMAN;sp|P61224_pep00003|RAP1B_HUMAN	1	0	5.797466123154124	0	true
sp|A6NIZ1_pep00008|RP1BL_HUMAN;sp|P61224_pep00010|RAP1B_HUMAN	1	0	6.4253406653066065	0	true
sp|A6NIZ1_pep00013|RP1BL_HUMAN;sp|P01111_pep00013|RASN_HUMAN;sp|P01112_pep00015|RASH_HUMAN;sp|P01116_pep00013|RASK_HUMAN;sp|P61224_pep00015|RAP1B_HUMAN;sp|P62834_pep00015|RAP1A_HUMAN	1	0	6.432149442479477	0	true
sp|A6NKT7_pep00032|RGPD3_HUMAN;sp|P0DJD0_pep00028|RGPD1_HUMAN;sp|P0DJD1_pep00028|RGPD2_HUMAN;sp|P49792_pep00104|RBP2_HUMAN;sp|Q7Z3J3_pep00028|RGPD4_HUMAN	1	0	4.920199694083028	0	true
sp|A6NKT7_pep00044|RGPD3_HUMAN;sp|O14715_pep00043|RGPD8_HUMAN;sp|P0DJD0_pep00039|RGPD1_HUMAN;sp|P0DJD1_pep00039|RGPD2_HUMAN;sp|P49792_pep00132|RBP2_HUMAN;sp|Q7Z3J3_pep00038|RGPD4_HUMAN;sp|Q99666_pep00044|RGPD5_HUMAN	1	0	6.494203946431717	0	true
sp|A6NKT7_pep00066|RGPD3_HUMAN;sp|O14715_pep00068|RGPD8_HUMAN;sp|P49792_pep00226|RBP2_HUMAN;sp|Q7Z3J3_pep00060|RGPD4_HUMAN;sp|Q99666_pep00067|RGPD5_HUMAN	1	0	10.26856498689899	0	true
sp|A6NMY6_pep00002|AXA2L_HUMAN;sp|P07355_pep00004|ANXA2_HUMAN	1	0	6.630408842846648	0	true
sp|A6NMY6_pep00004|AXA2L_HUMAN;sp|P07355_pep00006|ANXA2_HUMAN	1	0	6.571526548311478	0	true
sp|A6NMY6_pep00006|AXA2L_HUMAN;sp|P07355_pep00008|ANXA2_HUMAN	1	0	6.310884827244683	0	true
sp|A6NMY6_pep00010|AXA2L_HUMAN;sp|P07355_pep00014|ANXA2_HUMAN	1	0	11.067760561070319	0	true
sp|A6NMY6_pep00021|AXA2L_HUMAN;sp|P07355_pep00031|ANXA2_HUMAN	1	0	7.727541711077314	0	true
sp|A6NMY6_pep00025|AXA2L_HUMAN;sp|P07355_pep00035|ANXA2_HUMAN	1	0	8.806337957899737	0	true
sp|A6NMY6_pep00026|AXA2L_HUMAN;sp|P07355_pep00036|ANXA2_HUMAN	1	0	8.5576504442294	0	true
sp|A6NMY6_pep00027|AXA2L_HUMAN;sp|P07355_pep00037|ANXA2_HUMAN	1	0	8.73803429924575	0	true
sp|A6NMY6_pep00029|AXA2L_HUMAN;sp|P07355_pep00039|ANXA2_HUMAN	1	0	8.610286374068838	0	true
sp|A6NNZ2_pep00002|TBB8B_HUMAN;sp|P04350_pep00009|TBB4A_HUMAN;sp|P07437_pep00008|TBB5_HUMAN;sp|P68371_pep00010|TBB4B_HUMAN;sp|Q13509_pep00007|TBB3_HUMAN;sp|Q13885_pep00008|TBB2A_HUMAN;sp|Q3ZCM7_pep00004|TBB8_HUMAN;sp|Q9BUF5_pep00009|TBB6_HUMAN;sp|Q9BVA1_pep00008|TBB2B_HUMAN;sp|Q9H4B7_pep00004|TBB1_HUMAN	1	0	7.219798893783667	0	true
sp|A6NNZ2_pep00004|TBB8B_HUMAN;sp|P07437_pep00014|TBB5_HUMAN;sp|P68371_pep00018|TBB4B_HUMAN;sp|Q13885_pep00016|TBB2A_HUMAN;sp|Q3ZCM7_pep00006|TBB8_HUMAN;sp|Q9BVA1_pep00014|TBB2B_HUMAN;sp|Q9H4B7_pep00006|TBB1_HUMAN	1	0	5.820176908325321	0	true
sp|A6NNZ2_pep00006|TBB8B_HUMAN;sp|P04350_pep00017|TBB4A_HUMAN;sp|P07437_pep00019|TBB5_HUMAN;sp|P68371_pep00021|TBB4B_HUMAN;sp|Q13509_pep00019|TBB3_HUMAN;sp|Q13885_pep00019|TBB2A_HUMAN;sp|Q3ZCM7_pep00008|TBB8_HUMAN;sp|Q9BUF5_pep00018|TBB6_HUMAN;sp|Q9BVA1_pep00017|TBB2B_HUMAN;sp|Q9H4B7_pep00008|TBB1_HUMAN	1	0	6.307907607731065	0	true
sp|A6NNZ2_pep00010|TBB8B_HUMAN;sp|P04350_pep00024|TBB4A_HUMAN;sp|P07437_pep00025|TBB5_HUMAN;sp|P68371_pep00028|TBB4B_HUMAN;sp|Q13509_pep00025|TBB3_HUMAN;sp|Q13885_pep00025|TBB2A_HUMAN;sp|Q3ZCM7_pep00013|TBB8_HUMAN;sp|Q9BUF5_pep00024|TBB6_HUMAN;sp|Q9BVA1_pep00023|TBB2B_HUMAN	1	0	4.615244358304913	0	true
sp|A6NNZ2_pep00012|TBB8B_HUMAN;sp|P04350_pep00030|TBB4A_HUMAN;sp|P07437_pep00032|TBB5_HUMAN;sp|P68371_pep00035|TBB4B_HUMAN;sp|Q13885_pep00032|TBB2A_HUMAN;sp|Q3ZCM7_pep00015|TBB8_HUMAN;sp|Q9BVA1_pep00030|TBB2B_HUMAN	1	0	5.06563244726546	0	true
sp|A7E2Y1_pep00001|MYH7B_HUMAN;sp|P11055_pep00001|MYH3_HUMAN;sp|P12882_pep00001|MYH1_HUMAN;sp|P12883_pep00001|MYH7_HUMAN;sp|P13533_pep00001|MYH6_HUMAN;sp|P13535_pep00001|MYH8_HUMAN;sp|P35579_pep00021|MYH9_HUMAN;sp|P35580_pep00019|MYH10_HUMAN;sp|P35749_pep00007|MYH11_HUMAN;sp|Q7Z406_pep00003|MYH14_HUMAN;sp|Q9UKX2_pep00001|MYH2_HUMAN;sp|Q9UKX3_pep00001|MYH13_HUMAN;sp|Q9Y623_pep00001|MYH4_HUMAN	1	0	4.842854060564094	0	true
sp|A8MUU1_pep00001|FB5L3_HUMAN;sp|Q01469_pep00012|FABP5_HUMAN	1	0	5.813823108110163	0	true
sp|A8MWD9_pep00003|RUXGL_HUMAN;sp|P62308_pep00003|RUXG_HUMAN	1	0	7.934852314852728	0	true
sp|A9QM74_pep00001|IMA8_HUMAN	1	0	7.117008445346409	0	true
sp|B0I1T2_pep00046|MYO1G_HUMAN	1	0	5.138904172266249	0	true
sp|B0I1T2_pep00077|MYO1G_HUMAN	1	0	5.88033528929084	0	true
sp|B2RPK0_pep00004|HGB1A_HUMAN;sp|P09429_pep00004|HMGB1_HUMAN	1	0	8.0021764135135	0	true
sp|B2RPK0_pep00007|HGB1A_HUMAN;sp|P09429_pep00009|HMGB1_HUMAN	1	0	8.27576409513654	0	true
sp|B2RPK0_pep00008|HGB1A_HUMAN;sp|P09429_pep00011|HMGB1_HUMAN	1	0	6.094823960189079	0	true
sp|B2RPK0_pep00009|HGB1A_HUMAN;sp|P09429_pep00012|HMGB1_HUMAN	1	0	7.101288557745551	0	true
sp|B2RPK0_pep00010|HGB1A_HUMAN;sp|P09429_pep00014|HMGB1_HUMAN;sp|P26583_pep00010|HMGB2_HUMAN	1	0	7.41257183428592	0	true
sp|B2RXH8_pep00005|HNRC2_HUMAN;sp|B7ZW38_pep00005|HNRC3_HUMAN;sp|O60812_pep00008|HNRC1_HUMAN;sp|P07910_pep00013|HNRPC_HUMAN;sp|P0DMR1_pep00005|HNRC4_HUMAN	1	0	9.104285559405149	0	true
sp|B2RXH8_pep00010|HNRC2_HUMAN;sp|B7ZW38_pep00012|HNRC3_HUMAN;sp|O60812_pep00015|HNRC1_HUMAN;sp|P07910_pep00024|HNRPC_HUMAN;sp|P0DMR1_pep00012|HNRC4_HUMAN	1	0	7.578494493441301	0	true
sp|B2RXH8_pep00011|HNRC2_HUMAN;sp|B7ZW38_pep00013|HNRC3_HUMAN;sp|O60812_pep00017|HNRC1_HUMAN;sp|P07910_pep00026|HNRPC_HUMAN;sp|P0DMR1_pep00013|HNRC4_HUMAN	1	0	8.239445502758622	0	true
sp|B5ME19_pep00005|EIFCL_HUMAN;sp|Q99613_pep00005|EIF3C_HUMAN	1	0	6.651180557147888	0	true
sp|B5ME19_pep00015|EIFCL_HUMAN;sp|Q99613_pep00015|EIF3C_HUMAN	1	0	4.7270252665235315	0	true
sp|B5ME19_pep00033|EIFCL_HUMAN;sp|Q99613_pep00035|EIF3C_HUMAN	1	0	6.257943654159798	0	true
sp|B5ME19_pep00037|EIFCL_HUMAN;sp|Q99613_pep00039|EIF3C_HUMAN	1	0	7.872198187984094	0	true
sp|B5ME19_pep00056|EIFCL_HUMAN;sp|Q99613_pep00059|EIF3C_HUMAN	1	0	10.544298580100913	0	true
sp|B5ME19_pep00061|EIFCL_HUMAN;sp|Q99613_pep00064|EIF3C_HUMAN	1	0	5.443679749190211	0	true
sp|C9JRZ8_pep00010|AK1BF_HUMAN;sp|P15121_pep00025|ALDR_HUMAN	1	0	4.860857607533897	0	true
sp|E9PAV3_pep00001|NACAM_HUMAN	1	0	9.279894506731896	0	true
sp|E9PAV3_pep00002|NACAM_HUMAN	1	0	10.856186186872948	0	true
sp|E9PAV3_pep00007|NACAM_HUMAN	1	0	11.723345231555378	0	true
sp|O00116_pep00003|ADAS_HUMAN	1	0	5.168329796554261	0	true
sp|O00116_pep00008|ADAS_HUMAN	1	0	6.338339030323486	0	true
sp|O00116_pep00014|ADAS_HUMAN	1	0	6.601972590682008	0	true
sp|O00116_pep00038|ADAS_HUMAN	1	0	6.393880738171055	0	true
sp|O00139_pep00024|KIF2A_HUMAN	1	0	5.437613237926809	0	true
sp|O00148_pep00004|DX39A_HUMAN;sp|Q13838_pep00004|DX39B_HUMAN	1	0	7.673347203515564	0	true
sp|O00148_pep00011|DX39A_HUMAN	1	0	5.7114572233587735	0	true
sp|O00148_pep00013|DX39A_HUMAN;sp|Q13838_pep00013|DX39B_HUMAN	1	0	9.223275872079869	0	true
sp|O00148_pep00017|DX39A_HUMAN;sp|Q13838_pep00017|DX39B_HUMAN	1	0	6.338678984562519	0	true
sp|O00148_pep00019|DX39A_HUMAN	1	0	7.11451035449093	0	true
sp|O00148_pep00023|DX39A_HUMAN;sp|Q13838_pep00023|DX39B_HUMAN	1	0	5.278154250267899	0	true
sp|O00148_pep00029|DX39A_HUMAN;sp|Q13838_pep00029|DX39B_HUMAN	1	0	5.199367324815732	0	true
sp|O00148_pep00039|DX39A_HUMAN	1	0	5.211167980578524	0	true
sp|O00148_pep00041|DX39A_HUMAN	1	0	5.391336766466128	0	true
sp|O00154_pep00018|BACH_HUMAN	1	0	4.80732477054677	0	true
sp|O00154_pep00020|BACH_HUMAN	1	0	6.3824374880209715	0	true
sp|O00154_pep00022|BACH_HUMAN	1	0	5.912322834296031	0	true
sp|O00159_pep00032|MYO1C_HUMAN	1	0	6.229918834160054	0	true
sp|O00159_pep00034|MYO1C_HUMAN;sp|O43795_pep00034|MYO1B_HUMAN;sp|Q9UBC5_pep00001|MYO1A_HUMAN	1	0	5.4355420458570745	0	true
sp|O00159_pep00050|MYO1C_HUMAN	1	0	5.095697799851464	0	true
sp|O00160_pep00001|MYO1F_HUMAN;sp|Q12965_pep00003|MYO1E_HUMAN	1	0	6.629634502404913	0	true
sp|O00160_pep00008|MYO1F_HUMAN;sp|Q12965_pep00020|MYO1E_HUMAN	1	0	6.229787277718051	0	true
sp|O00170_pep00024|AIP_HUMAN	1	0	7.7044597241972275	0	true
sp|O00203_pep00003|AP3B1_HUMAN	1	0	6.715035049128113	0	true
sp|O00203_pep00071|AP3B1_HUMAN	1	0	5.487374334338626	0	true
sp|O00231_pep00010|PSD11_HUMAN	1	0	6.012363709724155	0	true
sp|O00231_pep00015|PSD11_HUMAN	1	0	9.146885157317524	0	true
sp|O00231_pep00026|PSD11_HUMAN	1	0	10.470227293482493	0	true
sp|O00231_pep00030|PSD11_HUMAN	1	0	5.4596720821565325	0	true
sp|O00232_pep00001|PSD12_HUMAN	1	0	4.832894344796082	0	true
sp|O00232_pep00003|PSD12_HUMAN	1	0	6.08165583803541	0	true
sp|O00232_pep00020|PSD12_HUMAN	1	0	4.950732478592794	0	true
sp|O00232_pep00022|PSD12_HUMAN	1	0	5.848795551234181	0	true
sp|O00264_pep00003|PGRC1_HUMAN	1	0	5.057342088688276	0	true
sp|O00264_pep00007|PGRC1_HUMAN	1	0	10.23093549001664	0	true
sp|O00264_pep00013|PGRC1_HUMAN	1	0	4.883743730247588	0	true
sp|O00267_pep00006|SPT5H_HUMAN	1	0	5.429927766835369	0	true
sp|O00267_pep00013|SPT5H_HUMAN	1	0	6.679856915126024	0	true
sp|O00267_pep00068|SPT5H_HUMAN	1	0	4.723381486365132	0	true
sp|O00267_pep00070|SPT5H_HUMAN	1	0	7.781551232035392	0	true
sp|O00273_pep00008|DFFA_HUMAN	1	0	9.096725977294891	0	true
sp|O00273_pep00013|DFFA_HUMAN	1	0	5.173685170809415	0	true
sp|O00299_pep00001|CLIC1_HUMAN	1	0	9.938715979279614	0	true
sp|O00299_pep00002|CLIC1_HUMAN	1	0	6.575189209221585	0	true
sp|O00303_pep00001|EIF3F_HUMAN	1	0	7.051009708953182	0	true
sp|O00303_pep00008|EIF3F_HUMAN	1	0	8.362503347145909	0	true
sp|O00303_pep00014|EIF3F_HUMAN	1	0	5.606203603335345	0	true
sp|O00303_pep00016|EIF3F_HUMAN	1	0	9.694151096476787	0	true
sp|O00303_pep00018|EIF3F_HUMAN	1	0	7.905519191179004	0	true
sp|O00391_pep00010|QSOX1_HUMAN	1	0	5.927429734954729	0	true
sp|O00399_pep00003|DCTN6_HUMAN	1	0	5.349473975540984	0	true
sp|O00400_pep00001|ACATN_HUMAN	1	0	5.323219966650413	0	true
sp|O00410_pep00011|IPO5_HUMAN	1	0	8.356175706649918	0	true
sp|O00410_pep00013|IPO5_HUMAN	1	0	6.470675027173442	0	true
sp|O00410_pep00015|IPO5_HUMAN	1	0	6.112346984266832	0	true
sp|O00410_pep00023|IPO5_HUMAN	1	0	5.992523357762721	0	true
sp|O00410_pep00030|IPO5_HUMAN	1	0	8.17764119419	0	true
sp|O00410_pep00033|IPO5_HUMAN	1	0	5.386195689698076	0	true
sp|O00410_pep00035|IPO5_HUMAN;sp|O60518_pep00029|RNBP6_HUMAN	1	0	4.71615841077381	0	true
sp|O00410_pep00041|IPO5_HUMAN	1	0	5.81313008588287	0	true
sp|O00410_pep00047|IPO5_HUMAN	1	0	5.594928110246824	0	true
sp|O00410_pep00051|IPO5_HUMAN	1	0	6.927178579291528	0	true
sp|O00410_pep00062|IPO5_HUMAN;sp|O60518_pep00046|RNBP6_HUMAN	1	0	7.217007581567713	0	true
sp|O00410_pep00066|IPO5_HUMAN	1	0	4.753383572128443	0	true
sp|O00410_pep00072|IPO5_HUMAN	1	0	9.249038474001985	0	true
sp|O00422_pep00007|SAP18_HUMAN	1	0	7.104371406999477	0	true
sp|O00425_pep00035|IF2B3_HUMAN;sp|Q9NZI8_pep00033|IF2B1_HUMAN;sp|Q9Y6M1_pep00001|IF2B2_HUMAN	1	0	8.178651026472219	0	true
sp|O00425_pep00046|IF2B3_HUMAN	1	0	7.415551620437972	0	true
sp|O00429_pep00003|DNM1L_HUMAN	1	0	5.220009655824585	0	true
sp|O00429_pep00014|DNM1L_HUMAN	1	0	7.203679204182411	0	true
sp|O00429_pep00022|DNM1L_HUMAN	1	0	6.801579429482236	0	true
sp|O00429_pep00034|DNM1L_HUMAN	1	0	5.803417387230074	0	true
sp|O00429_pep00074|DNM1L_HUMAN	1	0	8.099559130198058	0	true
sp|O00429_pep00079|DNM1L_HUMAN	1	0	6.566308046223806	0	true
sp|O00458_pep00007|IFRD1_HUMAN	1	0	4.690948965092339	0	true
sp|O00461_pep00043|GOLI4_HUMAN	1	0	6.189836662826835	0	true
sp|O00483_pep00001|NDUA4_HUMAN	1	0	5.9212235169755	0	true
sp|O00487_pep00001|PSDE_HUMAN	1	0	7.8838416796491275	0	true
sp|O00505_pep00010|IMA4_HUMAN	1	0	6.475123041748711	0	true
